,link,headline,datetime,source,summary,authors,image_desc
5444,https://nypost.com/2024/06/07/sports/caitlin-clark-drains-career-high-seven-3-pointers-in-fever-win/,Caitlin Clark goes on 3-point explosion to set new career high in Fever win,2024-06-08 02:06:00+00:00,ny-post,Caitlin Clark carved up the Washington Mystics on Friday night.,[],Caitlin Clark
5445,https://nypost.com/2024/06/07/sports/sabrina-ionescu-floater-is-back-in-a-big-way-for-liberty-in-2024/,Liberty superstar rediscovering 'perfect' floater was years in the making,2024-06-08 01:50:00+00:00,ny-post,"For all intents and purposes and quantitative measurements that delineate a successful WNBA season, Sabrina Ionescu had one in 2023.",[],A woman in a basketball uniform
5446,https://nypost.com/2024/06/07/sports/bill-simmons-questions-how-long-pat-mcafee-will-be-at-espn/,Bill Simmons questions how long Pat McAfee will be at ESPN after Caitlin Clark controversy,2024-06-07 23:32:00+00:00,ny-post,Bill Simmons couldn’t resist another chance to continue his emerging feud with Pat McAfee.,[],Bill Simmons took another jab at Pat McAfee earlier this week following his Caitlin Clark comments.
5447,https://nypost.com/2024/06/07/sports/caitlin-clark-talks-fallout-after-chennedy-carter-foul-it-stinks/,Caitlin Clark talks fallout after Chennedy Carter foul,2024-06-07 22:31:00+00:00,ny-post,Caitlin Clark would rather focus on basketball.,[],Caitlin Clark
5448,https://nypost.com/2024/06/07/sports/wnbas-cameron-brink-tears-up-after-making-3x3-olympic-team/,WNBA rookie tears up after learning Olympics fate,2024-06-07 19:16:00+00:00,ny-post,"The WNBA rookie joins Cierra Burdick, Rhyne Howard and Hailey Van Lith, who are on the 3x3 roster.",[],Emotional Cameron Brink tears up after learning Olympics fat
5449,https://nypost.com/2024/06/07/sports/angel-reese-hugs-lsu-coach-kim-mulkey-after-skys-win/,Angel Reese shares sweet moment with former LSU coach after Sky's win,2024-06-07 15:23:00+00:00,ny-post,Reese and Mulkey won a national championship together at LSU in 2023.,[],Angel Reese hugs Kim Mulkey after the Chicago Sky's win
5450,https://nypost.com/2024/06/07/sports/espns-shocking-ranking-of-caitlin-clark-among-wnba-rookies/,ESPN's shockingly low ranking of Caitlin Clark among WNBA rookies,2024-06-07 15:13:00+00:00,ny-post,The metrics don't love Caitlin Clark.,[],Caitlin Clark shocking ranking ESPN
5451,https://nypost.com/2024/06/07/sports/caitlin-clark-had-her-welcome-to-the-league-moment-adam-silver/,Caitlin Clark had her 'welcome to the league' moment when she got shoved: Adam Silver,2024-06-07 04:45:00+00:00,ny-post,"Not only does he think Clark has the ability to handle herself on the court, but he believes that the ongoing discussion about the women's game is ultimately a big...",[],Caitlin Clark had her 'welcome to the league' moment when she got shoved: Adam Silver
5452,https://nypost.com/2024/06/06/sports/breanna-stewart-scores-25-to-lead-liberty-over-dream-for-fifth-straight-win/,Breanna Stewart powers Liberty over Dream for team's fifth-straight win,2024-06-07 02:50:00+00:00,ny-post,Breanna Stewart's three-point play put the Liberty ahead 55-45 with 32.1 seconds left and New York led 55-48 entering the final quarter.,[],liberty win
5453,https://nypost.com/2024/06/06/sports/ex-espner-jemele-hill-among-others-quick-to-blame-color-for-caitlin-clark-popularity/,Ex-ESPNer among those quick to blame color for Caitlin Clark popularity,2024-06-06 23:54:00+00:00,ny-post,What do players resent her for? National TV coverage? Maximized exposure? Would it not be reasonable to at least partially credit Caitlin Clark’s WNBA presence with the new luxury of...,[],Caitlin Clark; Jemele Hill
5454,https://nypost.com/2024/06/06/sports/geno-auriemma-explains-why-caitlin-clark-is-struggling-in-wnba/,Geno Auriemma explains why Caitlin Clark is struggling in WNBA: 'Not built for the physicality',2024-06-06 23:32:00+00:00,ny-post,Geno Auriemma has some thoughts on Caitlin Clark’s slow start to her WNBA career.,[],caitlin clark geno
5455,https://nypost.com/2024/06/06/sports/arike-ogunbowale-tells-outraged-wnba-fans-to-watch-golf/,WNBA star's message to outrage over league's physical play: 'Go watch golf',2024-06-06 23:24:00+00:00,ny-post,Wings star Arike Ogunbowale has heard the complaints about physicality in the WNBA and thinks watching golf might be a better option for anyone offended. Ogunbowale was fouled hard by...,[],WNBA player
5456,https://nypost.com/2024/06/06/sports/sky-players-irate-as-video-emerges-of-alleged-chennedy-carter-harassment/,Sky players irate as 'edited' video emerges of alleged Chennedy Carter harassment,2024-06-06 13:47:00+00:00,ny-post,"Video has surfaced of the Chicago Sky's incident outside their team hotel in Washington D.C., in which members of the team allege a man harassed them.",[],"Chennedy Carter, Angel Reese"
5457,https://nypost.com/2024/06/05/sports/chennedy-carter-harassed-at-team-hotel-amid-caitlin-clark-foul-drama/,Chennedy Carter harassed at Sky's team hotel amid Caitlin Clark flagrant foul drama,2024-06-06 03:18:00+00:00,ny-post,"Chennedy Carter and the Chicago Sky were reportedly harassed upon arriving at the team hotel in Washington, D.C. on Wednesday. A man confronted the team — specifically targeting Carter — as...",[],chennedy carter harassed
5458,https://nypost.com/2024/06/05/sports/sophie-cunningham-forced-to-go-to-bumf-k-nowhere-after-car-gets-towed/,WNBA star forced to go to 'bumf--k nowhere' after car gets towed,2024-06-06 01:17:00+00:00,ny-post,The Phoenix Mercury's start to the season might have already felt like it was stuck in second gear.,[],phoenix mercury sophie cunningham
5459,https://nypost.com/2024/06/05/sports/caitlin-clark-unfairly-targeted-in-wnba-geno-auriemma/,Caitlin Clark has been unfairly 'targeted' early in WNBA career: Geno Auriemma,2024-06-06 00:45:00+00:00,ny-post,"With Caitlin Clark and the physical play she has faced at the forefront of the WNBA conversation this season, one of women's college basketball's iconic coaches is speaking out.",[],caitlin clark
5460,https://nypost.com/2024/06/05/sports/congressman-asks-wnba-to-curb-physical-play-on-caitlin-clark/,WNBA must curb 'excessive' physical play against Caitlin Clark: Indiana congressman,2024-06-05 23:39:00+00:00,ny-post,A U.S. congressman from Indiana is crying foul over Caitlin Clark’s treatment in the WNBA and is calling for answers in a letter he sent to WNBA commissioner Cathy Engelbert.,[],Caitlin Clark and Rep. Jim Banks
5461,https://nypost.com/2024/06/05/sports/wnba-rescinds-one-of-angel-reeses-technical-fouls/,WNBA makes surprise decision on Angel Reese's technical fouls,2024-06-05 22:21:00+00:00,ny-post,Angel Reese has one less slash against her from the WNBA officials.,[],WNBA rescinds one of Angel Reese's technical fouls
5462,https://nypost.com/2024/06/05/sports/kate-martin-pranked-by-las-vegas-aces-as-bus-leaves-without-her/,WNBA rookie hilariously pranked again as team bus leaves without her: 'Don't be late',2024-06-05 21:12:00+00:00,ny-post,"On Tuesday, A'ja Wilson, the two-time WNBA MVP, posted a video on her Instagram Story of Martin running after the team bus, which was driving away.",[],kate martin wnba aces bus prank
5463,https://nypost.com/2024/06/05/sports/cameron-brink-believes-theres-a-younger-white-bias-in-wnba/,Top WNBA rookie believes there's a 'younger white' bias in league,2024-06-05 20:45:00+00:00,ny-post,Brink was the second overall pick in this year's WNBA draft.,[],Cameron Brink believes there's a 'younger white' bias in WNBA
5464,https://nypost.com/2024/06/05/sports/nancy-lieberman-wouldve-punched-chennedy-carter-after-caitlin-clark-cheap-shot/,I would've punched WNBA star 'in the face' for Caitlin Clark cheap shot: Hall of Famer,2024-06-05 18:53:00+00:00,ny-post,Basketball Hall of Famer Nancy Lieberman would not have been as diplomatic as Caitlin Clark was after getting hip-checked by Chennedy Carter.,[],Nancy Lieberman said she would've thrown a punch after Caitlin Clark cheapshot
5465,https://nypost.com/2024/06/05/sports/chennedy-carter-gets-ovation-from-sky-fans-after-caitlin-clark-drama/,WNBA guard gets standing ovation in first game since Caitlin Clark controversy,2024-06-05 14:22:00+00:00,ny-post,"In footage shared on social media, the crowd inside Wintrust Arena could be heard cheering for Carter as she entered the Sky's game against the Liberty on Tuesday.",[],Chennedy Carter greeted by crowd in first home game after fouling Caitlin Clark
5466,https://nypost.com/2024/06/05/sports/angel-reese-gets-lonzo-ball-offer-after-weak-ejection-by-wnba-ref/,Angel Reese gets offer from injured NBA star after 'weak' ejection by WNBA ref,2024-06-05 13:56:00+00:00,ny-post,The injured Bulls guard offered to pay any potential fine for Angel Reese after she received a double technical and was ejected from the Sky's 88-75 loss to the Liberty...,[],Angel Reese; Lonzo Ball
5467,https://nypost.com/2024/06/04/sports/angel-reese-ejected-after-controversial-double-technical-vs-liberty/,Angel Reese ejected after controversial double technical vs. Liberty,2024-06-05 03:04:00+00:00,ny-post,"Just days after her teammate Chennedy Carter made headlines for her flagrant foul of Caitlin Clark, Angel Reese had her own moment with WNBA refs.",[],angel reese ejected
5468,https://nypost.com/2024/06/04/sports/breanna-stewarts-30-points-help-liberty-avenge-loss-to-sky-in-fourth-straight-win/,Breanna Stewart's double-double helps Liberty avenge loss to Sky in fourth straight win,2024-06-05 02:59:00+00:00,ny-post,Breanna Stewart had 33 points and 14 rebounds to help the visiting Liberty beat the Chicago Sky 88-75 on Tuesday.,[],The Liberty's Breanna Stewart (30) drives to the basket on Tuesday night.
5469,https://nypost.com/2024/06/04/sports/angel-reese-foul-got-less-coverage-due-to-being-black-on-black-bob-costas/,Flagrant foul on Angel Reese got less coverage because it was a 'black-on-black incident': Bob Costas,2024-06-04 22:47:00+00:00,ny-post,"Bob Costas weighed into the ongoing conversation about the foul committed on Caitlin Clark over the weekend and the ensuing response during an appearance on CNN’s ""NewsNight"" on Monday.",[],angel reese bob costas
5470,https://nypost.com/2024/06/04/sports/caitlin-clarks-wnba-haters-could-learn-valuable-tiger-woods-lesson/,Caitlin Clark's WNBA haters could learn valuable Tiger Woods lesson,2024-06-04 22:43:00+00:00,ny-post,Same way the Tiger Woods haters from back in the day came to appreciate everything he did for the sport — and their bank accounts and quality of life.,[],Caitlin Clark and Tiger Woods
5471,https://nypost.com/2024/06/04/sports/stephen-a-smith-defends-monica-mcnutt-feud-its-a-war-out-here/,Stephen A. Smith defends Monica McNutt feud: 'It's a war out here',2024-06-04 21:58:00+00:00,ny-post,"Stephen A. Smith is always prepared for battle when it comes to defending co-hosts on ESPN ""First Take.""",[],stephen a. smith monica mcnutt
5472,https://nypost.com/2024/06/04/sports/billie-jean-king-wnba-cant-blow-it-with-caitlin-clark-hostility/,Billie Jean King urges WNBA not to 'blow it' with Caitlin Clark hostility,2024-06-04 18:54:00+00:00,ny-post,Tennis legend Billie Jean King is warning WNBA players not to blow their good fortune of playing at the same time as Caitlin Clark.,[],"Women's tennis legend Billie Jean King, pictured in 2009, advised WNBA players not to blow the league's growth opportunity with 'animosity' toward Caitlin Clark."
5473,https://nypost.com/2024/06/04/sports/pat-mcafee-calls-wwes-braun-strowman-one-big-white-son-of-a-bitch/,Pat McAfee calls WWE star 'one big white son of a bitch' after Caitlin Clark controversy,2024-06-04 17:48:00+00:00,ny-post,"Hours after Pat McAfee issued an apology for referring to Caitlin Clark as a “white bitch,” he used similar phrasing during a WWE broadcast.",[],"Pat McAfee appeared to reference his Caitlin Clark comment from earlier in the day when on the WWE ""Monday Night Raw"" broadcast."
5474,https://nypost.com/2024/06/04/sports/how-caitlin-clark-responded-to-pat-mcafees-white-bitch-comment/,How Caitlin Clark responded to Pat McAfee after 'white bitch' comment,2024-06-04 16:53:00+00:00,ny-post,McAfee issued an apology on X on Monday over the brazen remarks about the star WNBA rookie.,[],Pat McAfee says it's 'all good' with Caitlin Clark after 'white bitch' comment
5475,https://nypost.com/2024/06/04/sports/the-moments-before-chennedy-carter-hip-checked-caitlin-clark/,The two moments that may have set off WNBA guard before hip-checking Caitlin Clark,2024-06-04 14:50:00+00:00,ny-post,Carter later responded with a cheap shot that earned her a flagrant foul.,[],Moments before Chennedy Carter hip check
5476,https://nypost.com/2024/06/04/sports/chicago-tribune-under-fire-for-comparing-foul-on-caitlin-clark-to-assault/,Chicago Tribune under fire for Caitlin Clark editorial comparing foul to an 'assault',2024-06-04 14:38:00+00:00,ny-post,The interaction between Clark and Carter in Saturday's game has continued to dominate headlines well into the week.,[],Chicago Tribune under fire for Caitlin Clark editorial comparing foul to an 'assault'
5477,https://nypost.com/2024/06/03/sports/chennedy-carter-has-no-regrets-over-caitlin-clark-foul/,WNBA guard has no 'regrets' over Caitlin Clark foul: 'It's basketball',2024-06-04 01:32:00+00:00,ny-post,Chennedy Carter is standing her ground over the controversial foul she committed against Caitlin Clark over the weekend.,[],chennedy carter caitlin clark foul no regrets
5478,https://nypost.com/2024/06/03/sports/angel-reese-pushes-back-on-wnba-caitlin-clark-popularity-narrative/,Angel Reese pushes back on WNBA-Caitlin Clark popularity narrative: 'Because of me too',2024-06-04 01:27:00+00:00,ny-post,Angel Reese wants the credit alongside Caitlin Clark that she believes she deserves for the growing popularity of women’s basketball.,[],Angel Reese and Caitlin Clark
5479,https://nypost.com/2024/06/03/sports/tamika-catchings-calls-out-wnba-over-caitlin-clark-cheap-shot/,WNBA legend calls out league over Caitlin Clark cheap shot: 'Have to protect your players',2024-06-04 00:12:00+00:00,ny-post,Ex-Fever star Tamika Catchings thinks the WNBA needs to “protect your players” and was surprised that the original call wasn’t reviewed in the moment.,[],tamika catchings wnba caitlin clark cheap shots
5480,https://nypost.com/2024/06/03/sports/draymond-green-implores-fever-to-get-enforcer-for-caitlin-clark/,Draymond Green implores Indiana to get 'enforcer' for Caitlin Clark,2024-06-03 22:03:00+00:00,ny-post,"Just about everyone is weighing in on the Caitlin Clark drama over the weekend, and that included Warriors forward Draymond Green.",[],Draymond Green responded to the foul that Chennedy Clark committed on Caitlin Clark during the Fever's game Saturday.
5481,https://nypost.com/2024/06/03/sports/pat-mcafee-apologizes-for-calling-caitlin-clark-white-bitch-during-controversial-segment/,Pat McAfee apologizes for calling Caitlin Clark 'white bitch' during controversial ESPN segment,2024-06-03 21:31:00+00:00,ny-post,"Pat McAfee has walked back his wording after a segment about Caitlin Clark drew backlash because he referred her as a ""white bitch"" in a monologue during his ESPN show...",[],Pat McAfee and Caitlin Clark
5482,https://nypost.com/2024/06/03/sports/pat-mcafee-calls-caitlin-clark-a-white-bitch-in-controversial-espn-moment/,Pat McAfee calls Caitlin Clark a 'white bitch' in controversial ESPN moment,2024-06-03 19:28:00+00:00,ny-post,The segment continued to veer off the rails with McAfee's unabashed comment about Clark.,[],Pat McAfee makes brazen Caitlin Clark comment
5483,https://nypost.com/2024/06/03/sports/chennedy-carter-tried-to-fight-teammate-years-before-caitlin-clark-hit/,WNBA villain who hip-checked Caitlin Clark once tried to fight her own teammate,2024-06-03 19:04:00+00:00,ny-post,Carter didn't pick a fight with a teammate this time but came close to starting one with an opposing player.,[],Chennedy Carter's hip check on Caitlin Clark
5484,https://nypost.com/2024/06/03/sports/chennedy-carters-cheap-shot-on-caitlin-clark-not-appropriate-sky-coach/,Sky coach has surprising take on own player's flagrant foul on Caitlin Clark,2024-06-03 18:28:00+00:00,ny-post,Chicago Sky head coach Teresa Weatherspoon admitted that Chennedy Carter's hip-check on Caitlin Clark over the weekend was inappropriate.,[],Chennedy Carter hip check on Angel Reese
5485,https://nypost.com/2024/06/03/sports/stephen-a-smith-monica-mcnutt-fire-barbs-during-first-take/,'First Take' stars fire barbs during contentious Caitlin Clark segment,2024-06-03 17:37:00+00:00,ny-post,"""Stephen A., three years ago, you were not talking about the WNBA at this level, don't do that.""",[],Caitlin Clark segment gets contentions
5486,https://nypost.com/2024/06/03/sports/caitlin-clarks-boyfriend-likes-posts-urging-fever-to-sign-enforcer/,Caitlin Clark's boyfriend likes posts urging Fever to make change after controversial foul,2024-06-03 14:48:00+00:00,ny-post,Caitlin Clark's boyfriend wants the Fever to add reinforcements.,[],Caitlin Clark's boyfriend wants Fever to add enforcer after Chennedy Carter foul
5487,https://nypost.com/2024/06/03/sports/it-hasnt-been-easy-for-breanna-stewart-to-follow-up-wnba-mvp-season/,It hasn't been easy for Liberty star to follow up on WNBA MVP season,2024-06-03 14:23:00+00:00,ny-post,"There hasn’t been a back-to-back MVP in the WNBA since the league’s first two seasons. And by this point in 2023, Stewart had already topped 20 points six times.",[],Breanna Stewart on the challenges of following up after an MVP. season
5488,https://nypost.com/2024/06/03/sports/chennedy-carter-chirps-caitlin-clarks-ability/,Player who shoulder-checked Caitlin Clark questions her talent as foul drama intensifies: 'What does she bring to the table?',2024-06-03 04:43:00+00:00,ny-post,"Sky guard Chennedy Carter went after Caitlin Clark in a post on Threads, only adding more fuel to what transpired over the weekend during the Fever’s win over Chicago.",[],Chennedy Carter  Caitlin Clark
5489,https://nypost.com/2024/06/02/sports/caitlin-clark-needs-to-be-protected-as-wnba-foes-try-bullying-her/,Caitlin Clark needs to be protected as WNBA foes try bullying her,2024-06-03 03:45:00+00:00,ny-post,It will get better for Clark. She makes the WNBA better in so many ways. The WNBA better make sure it does its part to make it better for her.,[],"Caitlin Clark reacts during the Fever's loss to the Liberty ib June 2, 2024."
5490,https://nypost.com/2024/06/02/sports/liberty-hold-caitlin-clark-to-seasons-worst-game-in-rout-of-fever/,Liberty limit Caitlin Clark to her worst WNBA game yet in rout of Fever,2024-06-03 01:17:00+00:00,ny-post,"But Sunday, when the Liberty and Fever met for the third time in less than three weeks, Clark was nearly eliminated altogether.",[],Liberty
5491,https://nypost.com/2024/06/02/sports/wnba-upgrades-chennedy-carter-foul-on-caitlin-clark-to-flagrant-1/,WNBA upgrades Chennedy Carter's hard foul on Caitlin Clark to Flagrant 1,2024-06-02 22:14:00+00:00,ny-post,The WNBA has upgraded Chennedy Carter's foul on Caitlin Clark to a flagrant one.,[],Caitlin Clark and Chennedy Carter
5492,https://nypost.com/2024/06/02/sports/matt-barnes-calls-out-caitlin-clarks-teammates-after-shove/,Ex-NBA player rips Caitlin Clark's teammates after shove: 'Y’all should be ashamed',2024-06-02 21:53:00+00:00,ny-post,"During Saturday’s win over the Sky, Clark was given a hard foul away from the ball when Carter shoulder-checked the WNBA superstar to the ground drawing an immediate foul.",[],"Caitlin Clark, Matt Barnes"
5493,https://nypost.com/2024/06/02/sports/chennedy-carter-after-caitlin-clark-foul-id-rather-you-hate-me/,WNBA guard speaks out after her controversial foul on Caitlin Clark: 'I'd rather you hate me',2024-06-02 18:01:00+00:00,ny-post,"While Carter declined to address the incident in a press conference after the Sky's loss, the 2020 Rookie of the Year runner-up took to Instagram to clap back critics.",[],
5494,https://nypost.com/2024/06/02/sports/angel-reese-fined-by-wnba-for-skipping-out-on-media-after-loss/,"Angel Reese fined by WNBA for skipping out on media after loss to Caitlin Clark, Fever",2024-06-02 17:05:00+00:00,ny-post,"Angel Reese's $73,439 salary just took a hit.",[],"Angel Reese was fined $1,000 by the WNBA for not making herself available to the media on Saturday."
5495,https://nypost.com/2024/06/02/sports/paige-spiranac-stunned-by-chennedy-carter-foul-on-caitlin-clark/,Paige Spiranac flabbergasted by WNBA player's Caitlin Clark cheap shot,2024-06-02 14:41:00+00:00,ny-post,Paige Spiranac is sticking up for Caitlin Clark after the Indiana Fever star was sent tumbling to the ground by a cheap shot from Chicago Sky guard Chennedy Carter on...,[],Caitlin Clark
5496,https://nypost.com/2024/06/01/sports/angel-reese-appears-excited-after-hard-foul-on-caitlin-clark/,Angel Reese appears to celebrate after Chennedy Carter's hard foul on Caitlin Clark,2024-06-02 01:52:00+00:00,ny-post,"Angel Reese saw no issue with Chennedy Carter's unnecessary foul on Caitlin Clark. In fact, she celebrated it.",[],Angel Reese appeared to celebrate after Caitlin Clark was fouled during Saturday's game.
5497,https://nypost.com/2024/06/01/sports/fever-gm-eviscerates-chennedy-carter-for-crap-foul-against-caitlin-clark/,"Fever GM eviscerates WNBA player for 'crap' foul against Caitlin Clark, implores league to take action",2024-06-01 23:34:00+00:00,ny-post,"""That’s NOT who this league is!!” Lia Dunn said.",[],Lin Dunn wasn't thrilled about the call that Chennedy Carter committed against Caitlin Clark on Saturday.
5498,https://nypost.com/2024/06/01/sports/caitlin-clark-set-for-another-matchup-with-vaunted-liberty-after-getting-second-wnba-win/,Caitlin Clark set for another matchup with vaunted Liberty after getting second WNBA win,2024-06-01 22:54:00+00:00,ny-post,Caitlin Clark and the Fever will play the Liberty on Sunday off of their second victory of the WNBA season.,[],
5499,https://nypost.com/2024/06/01/sports/caitlin-clark-bests-angel-reese-in-ballyhooed-first-wnba-matchup/,Caitlin Clark beats Angel Reese in ballyhooed first WNBA matchup,2024-06-01 20:44:00+00:00,ny-post,The rubber match went to Caitlin Clark over Angel Reese.,[],caitlin clark angel reese
5500,https://nypost.com/2024/06/01/sports/teresa-weatherspoons-in-game-espn-interview-takes-wild-turn/,WNBA coach's in-game ESPN interview takes wild turn after awkward moment,2024-06-01 20:21:00+00:00,ny-post,"There was a prolonged moment of silence from Weatherspoon as Ryan Ruocco checked to see if she could hear them that heard her say, ""not really.""",[],weatherspoon WNBA
5501,https://nypost.com/2024/06/01/sports/chennedy-carter-refuses-to-answer-questions-about-caitlin-clark-after-shove-to-the-floor/,Player who blatantly pushed Caitlin Clark to floor boldly refuses to answer questions about hard shove,2024-06-01 20:04:00+00:00,ny-post,The Chicago Sky’s Chennedy Carter refused to take any Caitlin Clark questions after a hard foul on the Indiana Fever star to the floor during a game on Saturday afternoon.,[],
5502,https://nypost.com/2024/06/01/sports/caitlin-clark-gets-shoved-by-chennedy-carter-on-hard-foul/,Caitlin Clark blasts opponent's blatant shove on hard foul: 'Not a basketball play',2024-06-01 17:55:00+00:00,ny-post,Caitlin Clark took umbrage with one particular hard foul on Saturday afternoon.,[],caitlin clark shoved
5503,https://nypost.com/2024/05/31/sports/kayla-thornton-helps-liberty-escape-with-uneven-win-over-mystics/,Liberty escape with uneven win over Mystics thanks to role player stepping up,2024-06-01 02:03:00+00:00,ny-post,Kayla Thornton knew there was a chance at shootaround Friday morning that Courtney Vandersloot was dealing with back tightness and could miss the Liberty’s game.,[],Kayla Thornton
5504,https://nypost.com/2024/05/31/sports/breanna-stewart-pushing-to-elevate-game-with-new-3-on-3-league/,Breanna Stewart pushing to 'elevate' women's game with new three-on-three league,2024-06-01 01:18:00+00:00,ny-post,People encouraged her to keep “moving the needle forward” — a role she has embraced as one of the WNBA’s stars.,[],Basketball player Breanna Stewart playing basketball with another woman
5505,https://nypost.com/2024/05/31/sports/sabrina-ionescu-invites-excited-young-fan-onto-the-court/,Liberty superstar invites excited young fan onto the court in heartwarming moment,2024-06-01 00:20:00+00:00,ny-post,A young fan decked out in her highly decorated Girl Scout Daisies uniform couldn't contain her excitement when superstar Sabrina Ionescu brought her onto the court.,[],Sabrina Ionescu
5506,https://nypost.com/2024/05/31/sports/caitlin-clark-has-a-wnba-suspension-problem-lurking/,Caitlin Clark has a WNBA suspension problem lurking,2024-05-31 18:26:00+00:00,ny-post,Caitlin Clark has officially entered dangerous territory to potentially get suspended by the WNBA for cumulative technical fouls this season.,[],Caitlin Clark and Victoria Vivians got hit with a double technical foul after they jawed at each other on Thursday night.
5507,https://nypost.com/2024/05/31/sports/caitlin-clark-rips-wnba-refs-feel-like-im-getting-hammered/,Caitlin Clark rips referees: 'I feel like I'm getting hammered',2024-05-31 16:24:00+00:00,ny-post,"Caitlin Clark was visibly frustrated after she and Indiana head coach Christie Sides were both hit with technicals in a blowout loss, 103-88, to the Storm Thursday night.",[],"Caitlin Clark was frustrated after a loss to the Storm on May 30, 2024."
5508,https://nypost.com/2024/05/31/sports/fevers-christie-sides-rips-referees-after-caitlin-clark-no-call/,Indiana coach erupts at referees after Caitlin Clark no-call,2024-05-31 13:00:00+00:00,ny-post,The second-year head coach had to be held back by an assistant during the 103-88 loss.,[],Fever coach rips referees
5509,https://nypost.com/2024/05/30/sports/caitlin-clark-and-victoria-vivians-jaw-at-each-other-to-draw-technicals/,Caitlin Clark draws technical for jaw session after hitting deep 3,2024-05-31 00:15:00+00:00,ny-post,Indiana Fever guard Caitlin Clark and Seattle Storm guard Victoria Vivians were whistled for a double technical after they got in each others' faces during their game on Thursday night.,[],"Seattle Storm guard Victoria Vivians, left, and Indiana Fever guard Caitlin Clark (22) exchange words after making contact with one another during the first half of a WNBA basketball game Thursday, May 30, 2024, in Indianapolis."
5510,https://nypost.com/2024/05/30/sports/giants-darren-waller-drops-song-after-kelsey-plum-divorce/,Giants star drops emotional song after divorce from WNBA wife,2024-05-30 19:58:00+00:00,ny-post,Darren Waller is peeling back the curtain on his personal life in a unique way.,[],Darren Waller drops emotional song after Kelsey Plum divorce
5511,https://nypost.com/2024/05/29/sports/liberty-tough-out-win-over-mercury-to-snap-two-game-skid/,Liberty tough out win over Mercury to snap two-game skid,2024-05-30 02:04:00+00:00,ny-post,"Sabrina Ionescu had no interest in adding a third loss to the skid. And her energy was contagious, as the Liberty (5-2) beat the Mercury, 81-78, Wednesday night at Barclays...",[],Sabrina Ionescu
5512,https://nypost.com/2024/05/29/sports/caitlin-clark-has-a-legit-wnba-rookie-of-the-year-race-on-her-hands/,Caitlin Clark has a legit WNBA Rookie of the Year race on her hands,2024-05-29 14:55:00+00:00,ny-post,"While Clark remains the heavy award favorite, she finds herself in a compelling Rookie of the Year race in the early going with other members of the star-studded class of...",[],Caitlin Clark is guarded by Cameron Brink during a Fever-Sparks game; Angel Reese
5513,https://nypost.com/2024/05/29/sports/caitlin-clarks-fever-coach-wants-her-to-make-two-big-changes/,Caitlin Clark's coach wants her to make two big changes as Fever struggle,2024-05-29 13:41:00+00:00,ny-post,Caitlin Clark is adjusting to the level of play in the WNBA.,[],Caitlin Clark is adjusting to the level of play in the WNBA.
5514,https://nypost.com/2024/05/28/sports/caitlin-clark-notches-first-30-point-game-in-wnba/,Caitlin Clark notches first 30-point game in WNBA in incredible all-around effort,2024-05-29 02:30:00+00:00,ny-post,Caitlin Clark scored a WNBA career-best 30 points on Tuesday night against the Sparks. But she couldn’t lead the Fever to a win as they dropped to a disappointing 1-7...,[],caitlin clark
5515,https://nypost.com/2024/05/26/sports/angel-reeses-mom-denies-daughters-x-post-was-aimed-at-caitlin-clark/,Angel Reese's mom denies daughter's X post was aimed at Caitlin Clark: 'Of course you're about clicks',2024-05-26 17:48:00+00:00,ny-post,"A since-deleted post from Angel Reese was all innocent, her mother says.",[],
5516,https://nypost.com/2024/05/26/sports/caitlin-clark-fever-no-match-for-aja-wilson-aces/,"Caitlin Clark, Fever no match for defending champion Aces",2024-05-26 05:56:00+00:00,ny-post,"LAS VEGAS — Rookie Caitlin Clark might be considered the WNBA’s future, but A’ja Wilson showed Saturday night why she’s arguably the league’s best current player with 29 points and...",[],Aces center A'ja Wilson (left) blocks a shot by Fever guard Caitlin Clark during the first half Saturday in Las Vegas.
5517,https://nypost.com/2024/05/25/sports/liberty-drop-second-in-a-row-with-blowout-loss-to-lynx/,Liberty drop second in a row with blowout loss,2024-05-25 22:13:00+00:00,ny-post,Napheesa Collier had 15 points and 12 rebounds and the Minnesota Lynx hit 14 3-pointers to hand the New York Liberty their second-straight loss 84-67 on Saturday.,[],A collage of women playing basketball featuring Breanna Stewart and Kayla McBride
5518,https://nypost.com/2024/05/25/sports/caitlin-clark-reveals-sad-reality-of-whirlwind-start-to-wnba-career/,Caitlin Clark reveals 'sad' reality of whirlwind start to WNBA career,2024-05-25 14:27:00+00:00,ny-post,"Caitlin Clark's last two months, she said, have “definitely been a whirlwind,” with a senior season at Iowa followed by a transition to the WNBA.",[],"Caitlin Clark revealed that she talks with reporters in press conferences more than she talks with her family, which she called ""sad."""
5519,https://nypost.com/2024/05/25/sports/caitlin-clark-hits-clutch-3-pointer-to-seal-first-wnba-win-with-fever/,Caitlin Clark hits clutch 3-pointer to seal first WNBA win with Fever,2024-05-25 05:00:00+00:00,ny-post,LOS ANGELES — Caitlin Clark had 11 points and 10 rebounds for her first WNBA double-double and the Indiana Fever beat Los Angeles 78-73 on Friday night to snap a...,[],caitlin clark fever win
